subject_id,core_number,flake_number,flake_mass,max_thickness,flake_count,core_mass,recorder_name,checked,
Demo S1,231,12,12.8,11.16,165,59.5,AC,y-rephotograph,
Demo S1,231,13,6.5,4.25,165,59.5,AC,y,
Demo S1,231,14,18.7,11.5,165,59.5,AC,y,
Demo S1,231,15,27.1,12.28,165,59.5,AC,y-rephotograph,
Demo S1,231,16,14.4,11.86,165,59.5,AC,y,
Demo S1,231,17,13.8,12.07,165,59.5,AC,y,
Demo S1,231,18,5.8,7.28,165,59.5,AC,y-rephotograph,
Demo S1,231,19,5,6.87,165,59.5,AC,y,
Demo S1,231,21,8.7,11.2,165,59.5,AC,y,
Demo S1,231,22,11.7,12.04,165,59.5,AC,y-rephotograph,
Demo S1,231,23,1.6,2.84,165,59.5,AC,y,
Demo S1,231,24,9,10.64,165,59.5,AC,y-rephotograph,
Demo S1,231,25,5.1,9.63,165,59.5,AC,y,
Demo S1,231,26,5.9,12.57,165,59.5,AC,y,
Demo S1,231,27,7.8,11.91,165,59.5,AC,y,
Demo S1,231,28,5,8.57,165,59.5,AC,y-rephotograph,
Demo S1,231,29,4.1,3.55,165,59.5,AC,y,
Demo S1,231,30,3.9,4.4,165,59.5,AC,y,
Demo S1,231,31,8.8,9.18,165,59.5,AC,y,
Demo S1,231,32,2,7.51,165,59.5,AC,y,
Demo S1,231,33,10,11.17,165,59.5,AC,y,
Demo S1 ,95,42,8,10.7,278,27.8,AC,y-rephotograph,
Demo S1 ,95,43,18.4,15.46,278,27.8,AC,y,
Demo S2,5,1,121.9,18.48,206,64.6,GU,y,
Demo S2,5,2,68.8,17.14,206,64.6,GU,y,
Demo S2,5,3,56.6,17.78,206,64.6,GU,y,
Demo S2,5,4,47.7,13.07,206,64.6,GU,y,
Demo S2,5,5,44.1,13.98,206,64.6,GU,y,
Demo S2,5,6,42.7,14.66,206,64.6,GU,y,
Demo S2,5,7,24.1,12.77,206,64.6,GU,y,
Demo S2,5,8,32.4,14.41,206,64.6,GU,y,
Demo S2,5,9,55.1,12.98,206,64.6,GU,y,
Demo S2,5,10,24.8,15.04,206,64.6,GU,y,
Demo S2,5,11,49.4,17.75,206,64.6,GU,y,
Demo S2,5,12,36,14.88,206,64.6,GU,y,
Demo S2,5,13,18.6,10.73,206,64.6,GU,y,
Demo S2,5,14,6.4,8.35,206,64.6,GU,y,
Demo S2,5,15,11.1,9.4,206,64.6,GU,y,
Demo S2,5,16,30.2,21.05,206,64.6,GU,y,
Demo S2,5,17,12.6,11.79,206,64.6,GU,y,
Demo S2,5,18,32.7,20.51,206,64.6,GU,y,
Demo S2,5,19,18.3,9.41,206,64.6,GU,y,
Demo S2,5,20,12.2,16.4,206,64.6,GU,y,
Demo S2,5,21,15.9,20.14,206,64.6,GU,y,
Demo S2,5,22,23.2,13.91,206,64.6,GU,y,
Demo S2,5,23,5.5,9.31,206,64.6,GU,y,
Demo S2,5,24,19.3,9.51,206,64.6,GU,y,
Demo S2,5,25,12.2,6.8,206,64.6,GU,y,
Demo S2,5,26,16.3,12.81,206,64.6,GU,y,
Demo S2,5,27,19.4,23.92,206,64.6,GU,y,
Demo S2,5,28,10.2,5.76,206,64.6,GU,y,
Demo S2,5,29,14.1,11.24,206,64.6,GU,y,
Demo S2,5,30,43.2,23.1,206,64.6,GU,y,
Demo S2,5,31,13.4,13.63,206,64.6,GU,y,
Demo S2,5,32,7.7,11.2,206,64.6,GU,y,
Demo S2,5,33,11.5,10.08,206,64.6,GU,y,
Demo S2,5,34,8.1,6.97,206,64.6,GU,y,
Demo S2,5,35,8.7,8.93,206,64.6,GU,y,
Demo S2,5,36,9,11.15,206,64.6,GU,y,
Demo S2,5,37,6.1,8.97,206,64.6,GU,y,
Demo S2,5,38,8.9,8.02,206,64.6,GU,y,
Demo S2,5,39,6.5,8.03,206,64.6,GU,y,
Demo S2,5,40,6.7,12.08,206,64.6,GU,y,
Demo S2,5,41,5.6,15.71,206,64.6,GU,y,
Demo S2,5,42,8.9,7.21,206,64.6,GU,y,
Demo S2,5,43,10.7,13.56,206,64.6,GU,y,
Demo S2,5,44,5.2,5.14,206,64.6,GU,y,
Demo S2,5,45,5.1,4.85,206,64.6,GU,y,
Demo S2,5,46,5.2,6.98,206,64.6,GU,y,
Demo S2,5,47,5.7,9.35,206,64.6,GU,y,
Demo S2,5,48,5,8.93,206,64.6,GU,y,
Demo S2,12,1,36,12.64,175,40.3,GU,y,
Demo S2,12,2,34.4,14.58,175,40.3,GU,y,
Demo S2,12,3,83.8,25.97,175,40.3,GU,y,
Demo S2,12,4,434.5,59.74,175,40.3,GU,y,
Demo S2,12,5,20.2,12.43,175,40.3,GU,y,
Demo S2,12,6,31.3,12.81,175,40.3,GU,y,
Demo S2,12,7,9.7,4.76,175,40.3,GU,y,
Demo S2,12,8,73,21.92,175,40.3,GU,y,
Demo S2,12,9,33.3,16.06,175,40.3,GU,y,
Demo S2,12,10,55.5,17.04,175,40.3,GU,y,
Demo S2,12,11,10,12.96,175,40.3,GU,rephotograph,
Demo S2,12,12,15.6,9.58,175,40.3,GU,y,
Demo S2,12,13,47.1,23.38,175,40.3,GU,y,
Demo S2,12,14,16.5,10.22,175,40.3,GU,y,
Demo S2,12,15,5.2,4.91,175,40.3,GU,y,
Demo S2,12,16,6.1,12.36,175,40.3,GU,y,
Demo S2,12,17,51.1,17.85,175,40.3,GU,y,
Demo S2,12,18,14.3,12.72,175,40.3,GU,y,
Demo S2,12,19,25.1,12.28,175,40.3,GU,y,
Demo S2,12,20,7.2,9.88,175,40.3,GU,y,
Demo S2,12,21,9.1,10.74,175,40.3,GU,y,
Demo S2,12,22,7.5,8.49,175,40.3,GU,y,
Demo S2,12,23,4.5,8.07,175,40.3,GU,y,
Demo S2,12,24,5.6,10.9,175,40.3,GU,y,
Demo S2,12,25,10.6,9.07,175,40.3,GU,y,
Demo S2,12,26,4.7,6.06,175,40.3,GU,y,
Demo S2,12,27,1.2,3.66,175,40.3,GU,y,
Demo S2,12,28,5.6,11.75,175,40.3,GU,y,
Demo S2,12,29,7.3,12.3,175,40.3,GU,rephotograph,
Demo S2,12,30,5.1,6.2,175,40.3,GU,y,
Demo S2,12,31,5.5,6.88,175,40.3,GU,rephotograph,
Demo S2,12,32,8.8,10.46,175,40.3,GU,y,
Demo S2,12,33,6.5,9.58,175,40.3,GU,y,
Demo S2,12,34,9.3,6.55,175,40.3,GU,y,
Demo S2,12,35,11,10.72,175,40.3,GU,y,
Demo S2,35,1,34.1,14.28,94,217.1,GU,y,
Demo S2,35,2,34,28.3,94,217.1,GU,y,
Demo S2,35,3,68.8,26.56,94,217.1,GU,y,
Demo S2,35,4,16.7,18.5,94,217.1,GU,rephotograph,
Demo S2,35,5,11.1,12.15,94,217.1,GU,y,
Demo S2,35,6,18.2,25.41,94,217.1,GU,y,
Demo S2,35,7,13.4,25.84,94,217.1,GU,y,
Demo S2,35,8,10.6,10.26,94,217.1,GU,rephotograph,
Demo S2,35,9,8.5,9.35,94,217.1,GU,y,
Demo S2,35,10,6.7,10.92,94,217.1,GU,y,
Demo S2,35,11,6.3,10.6,94,217.1,GU,y,
Demo S2,35,12,9,11.92,94,217.1,GU,y,
Demo S2,35,13,5.3,14.26,94,217.1,GU,y,
Demo S2,41,1,108.3,18.25,96,17.8,GU,no need to rephotograph,
Demo S2,41,2,40.6,22.75,96,17.8,GU,no need to rephotograph,
Demo S2,41,3,61.3,19.22,96,17.8,GU,no need to rephotograph,
Demo S2,41,4,33.3,14.54,96,17.8,GU,no need to rephotograph,
Demo S2,41,5,32.7,14.02,96,17.8,GU,no need to rephotograph,
Demo S2,41,6,20.7,12.62,96,17.8,GU,no need to rephotograph,
Demo S2,41,7,7.2,8.37,96,17.8,GU,no need to rephotograph,
Demo S2,41,8,11.3,6.28,96,17.8,GU,no need to rephotograph,
Demo S2,41,9,10.9,8.5,96,17.8,GU,no need to rephotograph,
Demo S2,41,10,10.8,12.23,96,17.8,GU,no need to rephotograph,
Demo S2,41,11,5.5,13.02,96,17.8,GU,no need to rephotograph,
Demo S2,41,12,5.7,6.41,96,17.8,GU,no need to rephotograph,
Demo S2,41,13,6.3,13.24,96,17.8,GU,no need to rephotograph,
Demo S2,41,14,5.7,8.24,96,17.8,GU,no need to rephotograph,
Demo S2,41,15,5.2,5.99,96,17.8,GU,no need to rephotograph,
Demo S2,195,1,18.7,10.5,280,24.5,GU,no need to rephotograph,
Demo S2,195,2,23,14.41,280,24.5,GU,no need to rephotograph,
Demo S2,195,3,22,11.44,280,24.5,GU,no need to rephotograph,
Demo S2,195,4,25.1,13.05,280,24.5,GU,no need to rephotograph,
Demo S2,195,5,11.6,12.42,280,24.5,GU,no need to rephotograph,
Demo S2,195,6,20.8,12.17,280,24.5,GU,no need to rephotograph,
Demo S2,195,7,19.8,16.2,280,24.5,GU,no need to rephotograph,
Demo S2,195,8,12.7,9.16,280,24.5,GU,no need to rephotograph,
Demo S2,195,9,6.2,9.1,280,24.5,GU,no need to rephotograph,
Demo S2,195,10,6.2,7.23,280,24.5,GU,no need to rephotograph,
Demo S2,195,11,5.1,5.98,280,24.5,GU,no need to rephotograph,
Demo S2,195,12,5.7,8.22,280,24.5,GU,no need to rephotograph,
Demo S2,195,13,20,12.38,280,24.5,GU,no need to rephotograph,
Demo S2,195,14,5.1,5.3,280,24.5,GU,no need to rephotograph,
Demo S2,195,15,7.5,9.16,280,24.5,GU,no need to rephotograph,
Demo S2,195,16,5.9,7.26,280,24.5,GU,no need to rephotograph,
Demo S2,195,17,6.8,6.61,280,24.5,GU,no need to rephotograph,
Demo S2,195,18,3.2,3.73,280,24.5,GU,no need to rephotograph,
Demo S2,195,19,8.1,6.91,280,24.5,GU,no need to rephotograph,
Demo S2,195,20,13.1,11.74,280,24.5,GU,no need to rephotograph,
Demo S2,195,21,30.2,14.63,280,24.5,GU,no need to rephotograph,
Demo S2,195,22,8.8,16.3,280,24.5,GU,no need to rephotograph,
Demo S2,195,23,5.3,8.87,280,24.5,GU,no need to rephotograph,
Demo S2,195,24,7.1,8.84,280,24.5,GU,no need to rephotograph,
Demo S2,195,25,6.2,9.48,280,24.5,GU,no need to rephotograph,
Demo S2,195,26,3.1,3.7,280,24.5,GU,no need to rephotograph,
Demo S2,195,27,8.1,6.28,280,24.5,GU,no need to rephotograph,
Demo S2,195,28,7.4,10.63,280,24.5,GU,no need to rephotograph,
Demo S2,195,29,6.5,8.31,280,24.5,GU,no need to rephotograph,
Demo S2,195,30,2.9,4.11,280,24.5,GU,no need to rephotograph,
Demo S2,195,31,6.8,7.6,280,24.5,GU,no need to rephotograph,
Demo S2,195,32,8,7.52,280,24.5,GU,no need to rephotograph,
Demo S2,195,33,4.8,6.18,280,24.5,GU,no need to rephotograph,
Demo S2,195,34,6.9,11.49,280,24.5,GU,no need to rephotograph,
Demo S2,195,35,2.7,5.9,280,24.5,GU,no need to rephotograph,
Demo S2,195,36,5.2,8.25,280,24.5,GU,no need to rephotograph,
Demo S3,42,1,5.8,8.61,69,27.8,Netanya,y,
Demo S3,42,2,85.2,32.95,69,27.8,Netanya,y,
Demo S3,42,3,15.2,15.98,69,27.8,Netanya,y,
Demo S3,42,4,6,8.45,69,27.8,Netanya,y,
Demo S3,42,5,6.8,12.24,69,27.8,Netanya,y,
Demo S3,42,6,29.3,19.43,69,27.8,Netanya,missing,
Demo S3,42,7,13.9,12.2,69,27.8,Netanya,y,
Demo S3,42,8,21.3,15.05,69,27.8,Netanya,y,
Demo S3,42,9,25.9,17.19,69,27.8,Netanya,y,
Demo S3,42,10,30.5,12.17,69,27.8,Netanya,y,
Demo S3,42,11,10.3,10.74,69,27.8,Netanya,y,
Demo S3,42,12,25,29.29,69,27.8,Netanya,y,
Demo S3,42,13,7.4,11.05,69,27.8,Netanya,y,
Demo S3,42,14,5.8,12.98,69,27.8,Netanya,y,
Demo S3,42,15,12.2,7.4,69,27.8,Netanya,y,
Demo S3,42,16,5.6,7.04,69,27.8,Netanya,y,
Demo S3,42,17,25.4,11.34,69,27.8,Netanya,y,
Demo S3,42,18,6.2,10.48,69,27.8,Netanya,y,
Demo S3,42,19,6.5,7.37,69,27.8,Netanya,y,
Demo S3,136,1,187,29.46,225,54.6,Netanya,y,
Demo S3,136,2,55.4,16.61,225,54.6,Netanya,y,
Demo S3,136,3,5.1,3.97,225,54.6,Netanya,y,
Demo S3,136,4,47.5,13.45,225,54.6,Netanya,y,
Demo S3,136,5,14.8,11.17,225,54.6,Netanya,y,
Demo S3,136,6,297.1,41.95,225,54.6,Netanya,y,
Demo S3,136,7,125.9,24.57,225,54.6,Netanya,y,
Demo S3,136,8,41,16.59,225,54.6,Netanya,y,
Demo S3,136,9,48.5,18.46,225,54.6,Netanya,y,
Demo S3,136,10,55.5,18.2,225,54.6,Netanya,y,
Demo S3,136,11,23.9,15.98,225,54.6,Netanya,y,
Demo S3,136,12,10.8,10.32,225,54.6,Netanya,y,
Demo S3,136,13,8.7,10.25,225,54.6,Netanya,y,
Demo S3,136,14,61.1,14.85,225,54.6,Netanya,y,
Demo S3,136,15,20.4,6.6,225,54.6,Netanya,y,
Demo S3,136,16,12.1,8.33,225,54.6,Netanya,y,
Demo S3,136,17,13.4,11.75,225,54.6,Netanya,y,
Demo S3,136,18,13,17.83,225,54.6,Netanya,y,
Demo S3,136,19,11.7,8.49,225,54.6,Netanya,y,
Demo S3,136,20,13.2,10.23,225,54.6,Netanya,y,
Demo S3,136,21,14.8,10.63,225,54.6,Netanya,y,
Demo S3,136,22,6.6,8.65,225,54.6,Netanya,y,
Demo S3,136,23,7.9,9.24,225,54.6,Netanya,y,
Demo S3,136,24,7.9,7.48,225,54.6,Netanya,y,
Demo S3,136,25,10.5,16.6,225,54.6,Netanya,y,
Demo S3,136,26,8.2,10.54,225,54.6,Netanya,y,
Demo S3,136,27,5.8,11.11,225,54.6,Netanya,y,
Demo S3,136,28,5.1,10.06,225,54.6,Netanya,y,
Demo S3,136,29,4.7,7.95,225,54.6,Netanya,y,
Demo S3,136,30,85.4,32.37,225,54.6,Netanya,y,
Demo S3,136,31,11.5,10.7,225,54.6,Netanya,y,
Demo S3,136,32,17,11.01,225,54.6,Netanya,y,
Demo S3,136,33,32.7,15,225,54.6,Netanya,y,
Demo S3,136,34,8.5,18.44,225,54.6,Netanya,y,
Demo S3,136,35,20.7,18.21,225,54.6,Netanya,y,
Demo S3,136,36,24.4,11.61,225,54.6,Netanya,y,
Demo S3,136,37,14.1,12.99,225,54.6,Netanya,y,
Demo S3,136,38,42.9,24.57,225,54.6,Netanya,y,
Demo S3,136,39,49.7,15.46,225,54.6,Netanya,y,
Demo S3,136,40,3.4,5.95,225,54.6,Netanya,y,
Demo S3,136,41,4.9,8.31,225,54.6,Netanya,y,
Demo S3,136,42,4.1,7.74,225,54.6,Netanya,y,
Demo S3,136,43,4.8,7.39,225,54.6,Netanya,y,
Demo S3,136,44,6.3,10.27,225,54.6,Netanya,y,
Demo S3,136,45,31.1,24.3,225,54.6,Netanya,y,
Demo S3,136,46,6.3,11.05,225,54.6,Netanya,y,
Demo S3,156,1,29.9,21.17,199,31.3,Netanya,y,
Demo S3,156,2,60.3,26.91,199,31.3,Netanya,y,
Demo S3,156,3,35.3,24.67,199,31.3,Netanya,y,
Demo S3,156,4,28.9,18.11,199,31.3,Netanya,y,
Demo S3,156,5,18.7,11.08,199,31.3,Netanya,y,
Demo S3,156,6,47.8,22.72,199,31.3,Netanya,y,
Demo S3,156,7,12.1,13.56,199,31.3,Netanya,y,
Demo S3,156,8,37.1,15.59,199,31.3,Netanya,y,
Demo S3,156,9,41.7,18.74,199,31.3,Netanya,y,
Demo S3,156,10,11.4,12.66,199,31.3,Netanya,y,
Demo S3,156,11,5.6,8.25,199,31.3,Netanya,y,
Demo S3,156,12,21.1,14.02,199,31.3,Netanya,y,
Demo S3,156,13,13.1,14.9,199,31.3,Netanya,y,
Demo S3,156,14,11,12.46,199,31.3,Netanya,y,
Demo S3,156,15,41.9,14.55,199,31.3,Netanya,y,
Demo S3,156,16,25.7,11.63,199,31.3,Netanya,y,
Demo S3,156,17,10.8,13.21,199,31.3,Netanya,y,
Demo S3,156,18,6,11.24,199,31.3,Netanya,y,
Demo S3,156,19,8.9,12.85,199,31.3,Netanya,y,
Demo S3,156,20,14.2,8.86,199,31.3,Netanya,y,
Demo S3,156,21,26.5,9.47,199,31.3,Netanya,y,
Demo S3,156,22,9.8,9.91,199,31.3,Netanya,y,
Demo S3,156,23,6.1,11.95,199,31.3,Netanya,y,
Demo S3,156,24,11.4,9.62,199,31.3,Netanya,y,
Demo S3,189,1,17.7,16.82,258,38,Netanya,y,
Demo S3,189,2,11.1,12.49,258,38,Netanya,y,
Demo S3,189,3,87,24.06,258,38,Netanya,y,
Demo S3,189,4,47.7,12.58,258,38,Netanya,y,
Demo S3,189,5,42.7,10.36,258,38,Netanya,y,
Demo S3,189,6,124.4,18.82,258,38,Netanya,y,
Demo S3,189,7,69.1,21.88,258,38,Netanya,y,
Demo S3,189,8,73.9,24.48,258,38,Netanya,y,
Demo S3,189,9,25.7,12.29,258,38,Netanya,y,
Demo S3,189,10,20.3,13.12,258,38,Netanya,y,
Demo S3,189,11,11.2,14.77,258,38,Netanya,y,
Demo S3,189,12,28.6,13.36,258,38,Netanya,y,
Demo S3,189,13,10.8,8.79,258,38,Netanya,y,
Demo S3,189,14,5,8.79,258,38,Netanya,y,
Demo S3,189,15,7.7,6.75,258,38,Netanya,y,
Demo S3,189,16,5.3,5.03,258,38,Netanya,y,
Demo S3,189,17,35.9,17.46,258,38,Netanya,y,
Demo S3,189,18,83.3,27.76,258,38,Netanya,y,
Demo S3,189,19,26.1,10.68,258,38,Netanya,y,
Demo S3,189,20,86.4,24.87,258,38,Netanya,y,
Demo S3,189,21,13.4,6.05,258,38,Netanya,y,
Demo S3,189,22,16.6,9.63,258,38,Netanya,y,
Demo S3,189,23,27.3,30.77,258,38,Netanya,y,
Demo S3,189,24,7.5,8.84,258,38,Netanya,y,
Demo S3,189,25,12.8,8.18,258,38,Netanya,y,
Demo S3,189,26,13,10.83,258,38,Netanya,y,
Demo S3,189,27,14.7,11.49,258,38,Netanya,y,
Demo S3,189,28,5,6.86,258,38,Netanya,y,
Demo S3,189,29,11,5.33,258,38,Netanya,y,
Demo S3,189,30,25.4,18.9,258,38,Netanya,y,
Demo S3,189,31,39.1,19.05,258,38,Netanya,y,
Demo S3,189,32,14.7,10.2,258,38,Netanya,y,
Demo S3,189,33,13.5,6.47,258,38,Netanya,y,
Demo S3,189,34,11.9,17.78,258,38,Netanya,y,
Demo S3,189,35,5.8,8.56,258,38,Netanya,y,
Demo S3,189,36,13.4,12.04,258,38,Netanya,y,
Demo S3,189,37,11.1,12.2,258,38,Netanya,y,
Demo S3,189,38,10.6,9.2,258,38,Netanya,y,
Demo S3,189,39,9.7,9.36,258,38,Netanya,y,
Demo S3,189,40,6.9,9.82,258,38,Netanya,y,
Demo S3,189,41,6.3,7.25,258,38,Netanya,y,
Demo S3,189,42,6.5,9.41,258,38,Netanya,y,
Demo S3,189,43,2,5.16,258,38,Netanya,y,
Demo S3,189,44,8.7,8.51,258,38,Netanya,y,
Demo S3,189,45,5.3,7.58,258,38,Netanya,y,
Demo S3,189,46,6.4,6.97,258,38,Netanya,y,
Demo S3,189,47,5.3,6.32,258,38,Netanya,y,
Demo S3,189,48,2.5,6.32,258,38,Netanya,y,
Demo S3,22,1,54.9,14.24,136,126.3,Netanya,y,
Demo S3,22,2,57.4,18.65,136,126.3,Netanya,y,
Demo S3,22,3,133.2,19.18,136,126.3,Netanya,y,
Demo S3,22,4,13.12,31.2,136,126.3,Netanya,y,
Demo S3,22,5,77.8,23.46,136,126.3,Netanya,y,
Demo S3,22,6,29.2,17.72,136,126.3,Netanya,y,
Demo S3,22,7,85.4,15.33,136,126.3,Netanya,y,
Demo S3,22,8,76.1,23.61,136,126.3,Netanya,y,
Demo S3,22,9,41.3,17.52,136,126.3,Netanya,y,
Demo S3,22,10,14.8,8.2,136,126.3,Netanya,y,
Demo S3,22,11,30.4,16.22,136,126.3,Netanya,y,
Demo S3,22,12,34.7,23.02,136,126.3,Netanya,y,
Demo S3,22,13,59,18.61,136,126.3,Netanya,y,
Demo S3,22,14,17.1,13.13,136,126.3,Netanya,y,
Demo S3,22,15,54.9,12.93,136,126.3,Netanya,y,
Demo S3,22,16,6.9,5.74,136,126.3,Netanya,y,
Demo S3,22,17,18.6,9.28,136,126.3,Netanya,y,
Demo S3,22,18,15.7,13.14,136,126.3,Netanya,y,
Demo S3,22,19,8.4,9.81,136,126.3,Netanya,y,
Demo S3,22,20,13.6,9.95,136,126.3,Netanya,y,
Demo S3,22,21,8.5,13.28,136,126.3,Netanya,y,
Demo S3,22,22,16.6,11.62,136,126.3,Netanya,y,
Demo S3,22,23,13.2,7.66,136,126.3,Netanya,y,
Demo S3,22,24,7.4,8.64,136,126.3,Netanya,y,
Demo S3,22,25,11.9,10.04,136,126.3,Netanya,y,
Demo S3,22,26,3.9,9.44,136,126.3,Netanya,y,
Demo S3,22,27,8.2,10.47,136,126.3,Netanya,y,
Demo S3,22,28,9.6,16.99,136,126.3,Netanya,y,
Demo S3,22,29,47,17.29,136,126.3,Netanya,y,
Demo S3,22,30,27.7,21.02,136,126.3,Netanya,y,
Demo S3,22,31,9.6,10.85,136,126.3,Netanya,y,
Demo S3,22,32,23.2,22.47,136,126.3,Netanya,y,
Demo S3,22,33,9,9.62,136,126.3,Netanya,y,
Demo S3,22,34,31.3,21.18,136,126.3,Netanya,y,
Demo S3,22,35,18.7,11.17,136,126.3,Netanya,y,
Demo S3,22,36,24,14.95,136,126.3,Netanya,y,
Demo S3,22,37,6.1,6.89,136,126.3,Netanya,y,
Demo S3,22,38,60.8,18.82,136,126.3,Netanya,y,
Demo S4,3,1,125.8,24.71,142,58,Phoebe,y,
Demo S4,3,2,71.4,16.77,142,58,Phoebe,y,
Demo S4,3,3,45.8,18.25,142,58,Phoebe,y,
Demo S4,3,4,53.3,13.25,142,58,Phoebe,y,
Demo S4,3,5,52.6,17.39,142,58,Phoebe,y,
Demo S4,3,6,41.3,12.36,142,58,Phoebe,y,
Demo S4,3,7,34.8,14.94,142,58,Phoebe,y,
Demo S4,3,8,39.2,11.55,142,58,Phoebe,y,
Demo S4,3,9,63.4,14.38,142,58,Phoebe,y,
Demo S4,3,10,47,19.66,142,58,Phoebe,y,
Demo S4,3,11,39,20.79,142,58,Phoebe,y,
Demo S4,3,12,38.8,11.79,142,58,Phoebe,y,
Demo S4,3,13,31.4,16.07,142,58,Phoebe,y,
Demo S4,3,14,20.4,13.52,142,58,Phoebe,y,
Demo S4,3,15,19.9,14.92,142,58,Phoebe,y,
Demo S4,3,16,15.7,11.56,142,58,Phoebe,y-rephotograph,
Demo S4,3,17,20.9,10.46,142,58,Phoebe,y,
Demo S4,3,18,24.5,12.71,142,58,Phoebe,y,
Demo S4,3,19,18.7,12.12,142,58,Phoebe,y,
Demo S4,3,20,17.3,12.56,142,58,Phoebe,y,
Demo S4,3,21,19.2,12.51,142,58,Phoebe,y,
Demo S4,3,22,19.6,8.52,142,58,Phoebe,y-rephotograph,
Demo S4,3,23,13,21.57,142,58,Phoebe,y,
Demo S4,3,24,14.5,6.62,142,58,Phoebe,y,
Demo S4,3,25,13.2,11.14,142,58,Phoebe,y,
Demo S4,3,26,11.6,9.74,142,58,Phoebe,y,
Demo S4,3,27,12,8.67,142,58,Phoebe,y,
Demo S4,3,28,7.3,6.86,142,58,Phoebe,y,
Demo S4,3,29,13.8,11.9,142,58,Phoebe,y,
Demo S4,3,30,10.2,9.95,142,58,Phoebe,y,
Demo S4,3,31,11.9,12.75,142,58,Phoebe,y,
Demo S4,3,32,11,10.3,142,58,Phoebe,y,
Demo S4,3,33,6,10.55,142,58,Phoebe,y,
Demo S4,3,34,5.1,7.9,142,58,Phoebe,y,
Demo S4,3,35,7.3,11.16,142,58,Phoebe,y,
Demo S4,3,36,10.1,15.2,142,58,Phoebe,y,
Demo S4,3,37,9,14.64,142,58,Phoebe,y,
Demo S4,3,38,9.2,9.98,142,58,Phoebe,y,
Demo S4,3,39,7.6,9.24,142,58,Phoebe,y,
Demo S4,3,40,7.3,9.69,142,58,Phoebe,y,
Demo S4,3,41,8.1,9.92,142,58,Phoebe,y,
Demo S4,3,42,6.8,7.63,142,58,Phoebe,y,
Demo S4,4,1,518.6,49.28,187,32.7,Phoebe,y,
Demo S4,4,2,108.7,24.07,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,3,104.7,21.29,187,32.7,Phoebe,y,
Demo S4,4,4,88.1,13.31,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,5,52.5,20.42,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,6,55.5,15.82,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,7,38.9,14.33,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,8,41.4,13.86,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,9,20.4,18.49,187,32.7,Phoebe,y,
Demo S4,4,10,45.2,14.45,187,32.7,Phoebe,y,
Demo S4,4,11,36.4,14.75,187,32.7,Phoebe,y,
Demo S4,4,12,23.9,8.05,187,32.7,Phoebe,y,
Demo S4,4,13,30.9,10.15,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,14,18.8,7.39,187,32.7,Phoebe,y,
Demo S4,4,15,7.5,11,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,16,24.4,15.05,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,17,21.2,7.8,187,32.7,Phoebe,y,
Demo S4,4,18,17.3,12.43,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,19,15.3,6.59,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,20,25.7,14.1,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,21,19.6,10.19,187,32.7,Phoebe,y,
Demo S4,4,22,22.3,14.37,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,23,7.7,8.37,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,24,19.2,17.98,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,25,11.3,9.86,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,26,10.8,13.16,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,27,5.5,7.47,187,32.7,Phoebe,y,
Demo S4,4,28,9,7.54,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,29,7,11.74,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,30,9.2,9.55,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,31,8.3,11.58,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,32,6.2,10.4,187,32.7,Phoebe,y-rephotograph,
Demo S4,4,33,6.1,8.25,187,32.7,Phoebe,y,
Demo S4,188,1,144.4,21.44,236,27.4,Phoebe,y,
Demo S4,188,2,89.1,23.77,236,27.4,Phoebe,y-rephotograph,
Demo S4,188,3,94,19,236,27.4,Phoebe,y-rephotograph,
Demo S4,188,4,61,21.66,236,27.4,Phoebe,y-rephotograph,
Demo S4,188,5,86.7,24.32,236,27.4,Phoebe,y,
Demo S4,188,6,76.7,22.42,236,27.4,Phoebe,y-rephotograph,
Demo S4,188,7,53.9,14.27,236,27.4,Phoebe,y,
Demo S4,188,8,55.9,23.44,236,27.4,Phoebe,y-rephotograph,
Demo S4,188,9,54.2,19.96,236,27.4,Phoebe,y,
Demo S4,188,10,49.6,20.55,236,27.4,Phoebe,y,
Demo S4,188,11,38,14.89,236,27.4,Phoebe,y,
Demo S4,188,12,34.7,13.86,236,27.4,Phoebe,y,
Demo S4,188,13,35.4,19.81,236,27.4,Phoebe,y,
Demo S4,188,14,30.8,14.98,236,27.4,Phoebe,y,
